,Pairs,Follows,Followed_by
3738,"('raunak_pednekar', 'gmcredo1')",False,False
3739,"('raunak_pednekar', 'EvannRamona')",False,False
3740,"('raunak_pednekar', 'jonessurgery')",False,False
3741,"('raunak_pednekar', 'FinalFrog')",False,False
3742,"('raunak_pednekar', 'MsKretsch')",False,False
3743,"('raunak_pednekar', 'gharrettwong')",False,False
3744,"('raunak_pednekar', 'steuard')",False,False
3745,"('raunak_pednekar', 'Aerathil')",False,False
3746,"('raunak_pednekar', 'aocole')",False,False
3747,"('raunak_pednekar', 'carlosdavis')",False,False
3748,"('raunak_pednekar', 'mentaikosupaget')",False,False
3749,"('raunak_pednekar', 'pboothe')",False,False
3750,"('raunak_pednekar', 'jtbandes')",False,False
3751,"('raunak_pednekar', 'yogurtearl')",False,False
3752,"('raunak_pednekar', 'haaksmash')",False,False
3753,"('raunak_pednekar', 'angusho')",False,False
3754,"('raunak_pednekar', 'gdarklighter')",False,False
3755,"('raunak_pednekar', 'emalminator')",False,False
3756,"('raunak_pednekar', 'danwr')",False,False
3757,"('raunak_pednekar', 'Kevin_Hainline')",False,False
3758,"('raunak_pednekar', 'djtrindle')",False,False
3759,"('raunak_pednekar', 'ekayfoli')",False,False
3760,"('raunak_pednekar', 'dyong')",True,False
3761,"('raunak_pednekar', 'mtauraso')",False,False
3762,"('raunak_pednekar', 'eriksowa')",False,False
3763,"('raunak_pednekar', 'siapplebaum')",False,False
3764,"('raunak_pednekar', 'schimonster')",False,False
3765,"('raunak_pednekar', 'MikePricePhD')",False,False
3766,"('raunak_pednekar', 'jessibythebay')",False,False
3767,"('raunak_pednekar', 'jtspender')",False,False
3768,"('raunak_pednekar', 'drmorr0')",False,False
3769,"('raunak_pednekar', 'dorianscrima')",False,False
3770,"('raunak_pednekar', 'jeffreydrummond')",False,False
3771,"('raunak_pednekar', 'blampin')",False,False
3772,"('raunak_pednekar', 'franceshocutt')",False,False
3773,"('raunak_pednekar', 'MoreLuckey')",False,False
3774,"('leslieforrrestr', 'hmcicecreambike')",False,False
3775,"('leslieforrrestr', 'rdchambers')",False,False
3776,"('leslieforrrestr', 'Craigni')",False,False
3777,"('leslieforrrestr', 'LucidLunatic')",False,False
3778,"('leslieforrrestr', 'EvanHub')",False,False
3779,"('leslieforrrestr', 'HEKS86')",False,False
3780,"('leslieforrrestr', 'elsweato')",False,False
3781,"('leslieforrrestr', 'StephenBlankley')",False,False
3782,"('leslieforrrestr', 'SoniaMinassian')",False,False
3783,"('leslieforrrestr', 'stephani_shusta')",False,False
3784,"('leslieforrrestr', 'moniebalogna')",False,False
3785,"('leslieforrrestr', 'susanna_todaro')",False,False
3786,"('leslieforrrestr', 'gmcredo1')",False,False
3787,"('leslieforrrestr', 'EvannRamona')",False,True
3788,"('leslieforrrestr', 'jonessurgery')",False,False
3789,"('leslieforrrestr', 'FinalFrog')",False,False
3790,"('leslieforrrestr', 'MsKretsch')",False,True
3791,"('leslieforrrestr', 'gharrettwong')",False,False
3792,"('leslieforrrestr', 'steuard')",False,False
3793,"('leslieforrrestr', 'Aerathil')",False,False
3794,"('leslieforrrestr', 'aocole')",False,False
3795,"('leslieforrrestr', 'carlosdavis')",False,False
3796,"('leslieforrrestr', 'mentaikosupaget')",False,False
3797,"('leslieforrrestr', 'pboothe')",False,False
3798,"('leslieforrrestr', 'jtbandes')",False,False
3799,"('leslieforrrestr', 'yogurtearl')",False,False
3800,"('leslieforrrestr', 'haaksmash')",True,True
3801,"('leslieforrrestr', 'angusho')",False,False
3802,"('leslieforrrestr', 'gdarklighter')",False,False
3803,"('leslieforrrestr', 'emalminator')",False,False
3804,"('leslieforrrestr', 'danwr')",False,False
3805,"('leslieforrrestr', 'Kevin_Hainline')",False,False
3806,"('leslieforrrestr', 'djtrindle')",False,False
3807,"('leslieforrrestr', 'ekayfoli')",False,False
3808,"('leslieforrrestr', 'dyong')",False,False
3809,"('leslieforrrestr', 'mtauraso')",False,False
3810,"('leslieforrrestr', 'eriksowa')",False,False
3811,"('leslieforrrestr', 'siapplebaum')",False,False
3812,"('leslieforrrestr', 'schimonster')",False,False
3813,"('leslieforrrestr', 'MikePricePhD')",False,False
3814,"('leslieforrrestr', 'jessibythebay')",True,True
3815,"('leslieforrrestr', 'jtspender')",False,False
3816,"('leslieforrrestr', 'drmorr0')",False,False
3817,"('leslieforrrestr', 'dorianscrima')",False,False
3818,"('leslieforrrestr', 'jeffreydrummond')",False,False
3819,"('leslieforrrestr', 'blampin')",False,False
3820,"('leslieforrrestr', 'franceshocutt')",False,False
3821,"('leslieforrrestr', 'MoreLuckey')",False,False
3822,"('hmcicecreambike', 'rdchambers')",False,False
3823,"('hmcicecreambike', 'Craigni')",False,False
3824,"('hmcicecreambike', 'LucidLunatic')",False,False
3825,"('hmcicecreambike', 'EvanHub')",False,False
3826,"('hmcicecreambike', 'HEKS86')",False,False
3827,"('hmcicecreambike', 'elsweato')",False,False
3828,"('hmcicecreambike', 'StephenBlankley')",False,False
3829,"('hmcicecreambike', 'SoniaMinassian')",False,False
3830,"('hmcicecreambike', 'stephani_shusta')",False,False
3831,"('hmcicecreambike', 'moniebalogna')",False,True
3832,"('hmcicecreambike', 'susanna_todaro')",False,False
3833,"('hmcicecreambike', 'gmcredo1')",False,False
3834,"('hmcicecreambike', 'EvannRamona')",False,False
3835,"('hmcicecreambike', 'jonessurgery')",False,False
3836,"('hmcicecreambike', 'FinalFrog')",False,False
3837,"('hmcicecreambike', 'MsKretsch')",False,False
3838,"('hmcicecreambike', 'gharrettwong')",False,False
3839,"('hmcicecreambike', 'steuard')",False,False
3840,"('hmcicecreambike', 'Aerathil')",False,False
3841,"('hmcicecreambike', 'aocole')",False,False
3842,"('hmcicecreambike', 'carlosdavis')",False,False
3843,"('hmcicecreambike', 'mentaikosupaget')",False,False
3844,"('hmcicecreambike', 'pboothe')",False,False
3845,"('hmcicecreambike', 'jtbandes')",False,False
3846,"('hmcicecreambike', 'yogurtearl')",False,False
3847,"('hmcicecreambike', 'haaksmash')",False,False
3848,"('hmcicecreambike', 'angusho')",False,False
3849,"('hmcicecreambike', 'gdarklighter')",False,False
3850,"('hmcicecreambike', 'emalminator')",False,False
3851,"('hmcicecreambike', 'danwr')",False,False
3852,"('hmcicecreambike', 'Kevin_Hainline')",False,False
3853,"('hmcicecreambike', 'djtrindle')",False,False
3854,"('hmcicecreambike', 'ekayfoli')",False,False
3855,"('hmcicecreambike', 'dyong')",False,False
3856,"('hmcicecreambike', 'mtauraso')",False,False
3857,"('hmcicecreambike', 'eriksowa')",False,False
3858,"('hmcicecreambike', 'siapplebaum')",False,False
3859,"('hmcicecreambike', 'schimonster')",False,False
3860,"('hmcicecreambike', 'MikePricePhD')",False,False
3861,"('hmcicecreambike', 'jessibythebay')",False,False
3862,"('hmcicecreambike', 'jtspender')",False,False
3863,"('hmcicecreambike', 'drmorr0')",False,False
3864,"('hmcicecreambike', 'dorianscrima')",False,False
3865,"('hmcicecreambike', 'jeffreydrummond')",False,False
3866,"('hmcicecreambike', 'blampin')",False,False
3867,"('hmcicecreambike', 'franceshocutt')",False,False
3868,"('hmcicecreambike', 'MoreLuckey')",False,False
3869,"('rdchambers', 'Craigni')",False,False
3870,"('rdchambers', 'LucidLunatic')",False,False
3871,"('rdchambers', 'EvanHub')",False,False
3872,"('rdchambers', 'HEKS86')",False,False
3873,"('rdchambers', 'elsweato')",False,False
3874,"('rdchambers', 'StephenBlankley')",False,False
3875,"('rdchambers', 'SoniaMinassian')",False,False
3876,"('rdchambers', 'stephani_shusta')",False,False
3877,"('rdchambers', 'moniebalogna')",False,False
3878,"('rdchambers', 'susanna_todaro')",False,False
3879,"('rdchambers', 'gmcredo1')",False,False
3880,"('rdchambers', 'EvannRamona')",False,False
3881,"('rdchambers', 'jonessurgery')",False,False
3882,"('rdchambers', 'FinalFrog')",False,False
3883,"('rdchambers', 'MsKretsch')",False,False
3884,"('rdchambers', 'gharrettwong')",False,False
3885,"('rdchambers', 'steuard')",False,False
3886,"('rdchambers', 'Aerathil')",False,False
3887,"('rdchambers', 'aocole')",False,False
3888,"('rdchambers', 'carlosdavis')",False,False
3889,"('rdchambers', 'mentaikosupaget')",False,False
3890,"('rdchambers', 'pboothe')",False,False
3891,"('rdchambers', 'jtbandes')",False,False
3892,"('rdchambers', 'yogurtearl')",False,False
3893,"('rdchambers', 'haaksmash')",False,False
3894,"('rdchambers', 'angusho')",False,False
3895,"('rdchambers', 'gdarklighter')",False,False
3896,"('rdchambers', 'emalminator')",False,False
3897,"('rdchambers', 'danwr')",False,False
3898,"('rdchambers', 'Kevin_Hainline')",False,False
3899,"('rdchambers', 'djtrindle')",False,False
3900,"('rdchambers', 'ekayfoli')",False,False
3901,"('rdchambers', 'dyong')",False,False
3902,"('rdchambers', 'mtauraso')",False,False
3903,"('rdchambers', 'eriksowa')",False,False
3904,"('rdchambers', 'siapplebaum')",False,False
3905,"('rdchambers', 'schimonster')",False,False
3906,"('rdchambers', 'MikePricePhD')",False,False
3907,"('rdchambers', 'jessibythebay')",False,False
3908,"('rdchambers', 'jtspender')",False,False
3909,"('rdchambers', 'drmorr0')",False,False
3910,"('rdchambers', 'dorianscrima')",False,False
3911,"('rdchambers', 'jeffreydrummond')",False,False
3912,"('rdchambers', 'blampin')",False,False
3913,"('rdchambers', 'franceshocutt')",False,False
3914,"('rdchambers', 'MoreLuckey')",False,False
3915,"('Craigni', 'LucidLunatic')",False,False
3916,"('Craigni', 'EvanHub')",False,False
3917,"('Craigni', 'HEKS86')",False,False
3918,"('Craigni', 'elsweato')",False,False
3919,"('Craigni', 'StephenBlankley')",False,False
3920,"('Craigni', 'SoniaMinassian')",False,False
3921,"('Craigni', 'stephani_shusta')",False,False
3922,"('Craigni', 'moniebalogna')",False,False
3923,"('Craigni', 'susanna_todaro')",False,False
3924,"('Craigni', 'gmcredo1')",False,False
3925,"('Craigni', 'EvannRamona')",False,False
3926,"('Craigni', 'jonessurgery')",False,False
3927,"('Craigni', 'FinalFrog')",False,False
3928,"('Craigni', 'MsKretsch')",False,False
3929,"('Craigni', 'gharrettwong')",False,False
3930,"('Craigni', 'steuard')",False,False
3931,"('Craigni', 'Aerathil')",False,False
3932,"('Craigni', 'aocole')",False,False
3933,"('Craigni', 'carlosdavis')",False,False
3934,"('Craigni', 'mentaikosupaget')",False,False
3935,"('Craigni', 'pboothe')",False,False
3936,"('Craigni', 'jtbandes')",False,False
3937,"('Craigni', 'yogurtearl')",False,False
3938,"('Craigni', 'haaksmash')",False,False
3939,"('Craigni', 'angusho')",False,False
3940,"('Craigni', 'gdarklighter')",False,False
3941,"('Craigni', 'emalminator')",False,False
3942,"('Craigni', 'danwr')",False,False
3943,"('Craigni', 'Kevin_Hainline')",False,False
3944,"('Craigni', 'djtrindle')",False,False
3945,"('Craigni', 'ekayfoli')",False,False
3946,"('Craigni', 'dyong')",False,False
3947,"('Craigni', 'mtauraso')",False,False
3948,"('Craigni', 'eriksowa')",False,False
3949,"('Craigni', 'siapplebaum')",False,False
3950,"('Craigni', 'schimonster')",False,False
3951,"('Craigni', 'MikePricePhD')",False,False
3952,"('Craigni', 'jessibythebay')",False,False
3953,"('Craigni', 'jtspender')",False,False
3954,"('Craigni', 'drmorr0')",False,False
3955,"('Craigni', 'dorianscrima')",False,False
3956,"('Craigni', 'jeffreydrummond')",False,False
3957,"('Craigni', 'blampin')",False,False
3958,"('Craigni', 'franceshocutt')",False,False
3959,"('Craigni', 'MoreLuckey')",False,False
3960,"('LucidLunatic', 'EvanHub')",False,False
3961,"('LucidLunatic', 'HEKS86')",False,False
3962,"('LucidLunatic', 'elsweato')",False,False
3963,"('LucidLunatic', 'StephenBlankley')",False,False
3964,"('LucidLunatic', 'SoniaMinassian')",False,False
3965,"('LucidLunatic', 'stephani_shusta')",False,False
3966,"('LucidLunatic', 'moniebalogna')",False,False
3967,"('LucidLunatic', 'susanna_todaro')",False,False
3968,"('LucidLunatic', 'gmcredo1')",False,False
3969,"('LucidLunatic', 'EvannRamona')",False,False
3970,"('LucidLunatic', 'jonessurgery')",False,False
3971,"('LucidLunatic', 'FinalFrog')",False,False
3972,"('LucidLunatic', 'MsKretsch')",False,True
3973,"('LucidLunatic', 'gharrettwong')",False,False
3974,"('LucidLunatic', 'steuard')",False,False
3975,"('LucidLunatic', 'Aerathil')",False,False
3976,"('LucidLunatic', 'aocole')",False,False
3977,"('LucidLunatic', 'carlosdavis')",False,False
3978,"('LucidLunatic', 'mentaikosupaget')",False,False
3979,"('LucidLunatic', 'pboothe')",False,False
3980,"('LucidLunatic', 'jtbandes')",True,True
3981,"('LucidLunatic', 'yogurtearl')",False,False
3982,"('LucidLunatic', 'haaksmash')",True,False
3983,"('LucidLunatic', 'angusho')",False,False
3984,"('LucidLunatic', 'gdarklighter')",False,False
3985,"('LucidLunatic', 'emalminator')",False,False
3986,"('LucidLunatic', 'danwr')",False,False
3987,"('LucidLunatic', 'Kevin_Hainline')",False,False
3988,"('LucidLunatic', 'djtrindle')",False,False
3989,"('LucidLunatic', 'ekayfoli')",False,False
3990,"('LucidLunatic', 'dyong')",False,False
3991,"('LucidLunatic', 'mtauraso')",False,False
3992,"('LucidLunatic', 'eriksowa')",False,False
3993,"('LucidLunatic', 'siapplebaum')",False,False
3994,"('LucidLunatic', 'schimonster')",False,False
3995,"('LucidLunatic', 'MikePricePhD')",False,False
3996,"('LucidLunatic', 'jessibythebay')",False,False
3997,"('LucidLunatic', 'jtspender')",False,False
3998,"('LucidLunatic', 'drmorr0')",False,False
3999,"('LucidLunatic', 'dorianscrima')",False,False
4000,"('LucidLunatic', 'jeffreydrummond')",False,False
4001,"('LucidLunatic', 'blampin')",False,False
4002,"('LucidLunatic', 'franceshocutt')",False,False
4003,"('LucidLunatic', 'MoreLuckey')",True,False
4004,"('EvanHub', 'HEKS86')",False,False
4005,"('EvanHub', 'elsweato')",False,False
4006,"('EvanHub', 'StephenBlankley')",False,False
4007,"('EvanHub', 'SoniaMinassian')",False,False
4008,"('EvanHub', 'stephani_shusta')",False,False
4009,"('EvanHub', 'moniebalogna')",False,False
4010,"('EvanHub', 'susanna_todaro')",False,False
4011,"('EvanHub', 'gmcredo1')",False,False
4012,"('EvanHub', 'EvannRamona')",False,False
4013,"('EvanHub', 'jonessurgery')",False,False
4014,"('EvanHub', 'FinalFrog')",False,False
4015,"('EvanHub', 'MsKretsch')",False,False
4016,"('EvanHub', 'gharrettwong')",False,False
4017,"('EvanHub', 'steuard')",False,False
4018,"('EvanHub', 'Aerathil')",False,False
4019,"('EvanHub', 'aocole')",False,False
4020,"('EvanHub', 'carlosdavis')",False,False
4021,"('EvanHub', 'mentaikosupaget')",False,False
4022,"('EvanHub', 'pboothe')",False,False
4023,"('EvanHub', 'jtbandes')",False,False
4024,"('EvanHub', 'yogurtearl')",False,False
4025,"('EvanHub', 'haaksmash')",False,False
4026,"('EvanHub', 'angusho')",False,False
4027,"('EvanHub', 'gdarklighter')",False,False
4028,"('EvanHub', 'emalminator')",False,False
4029,"('EvanHub', 'danwr')",False,False
4030,"('EvanHub', 'Kevin_Hainline')",False,False
4031,"('EvanHub', 'djtrindle')",False,False
4032,"('EvanHub', 'ekayfoli')",False,False
4033,"('EvanHub', 'dyong')",False,False
4034,"('EvanHub', 'mtauraso')",False,False
4035,"('EvanHub', 'eriksowa')",False,False
4036,"('EvanHub', 'siapplebaum')",False,False
4037,"('EvanHub', 'schimonster')",False,False
4038,"('EvanHub', 'MikePricePhD')",False,False
4039,"('EvanHub', 'jessibythebay')",False,False
4040,"('EvanHub', 'jtspender')",False,False
4041,"('EvanHub', 'drmorr0')",False,False
4042,"('EvanHub', 'dorianscrima')",False,False
4043,"('EvanHub', 'jeffreydrummond')",False,False
4044,"('EvanHub', 'blampin')",False,False
4045,"('EvanHub', 'franceshocutt')",False,False
4046,"('EvanHub', 'MoreLuckey')",False,False
4047,"('HEKS86', 'elsweato')",False,False
4048,"('HEKS86', 'StephenBlankley')",False,False
4049,"('HEKS86', 'SoniaMinassian')",False,False
4050,"('HEKS86', 'stephani_shusta')",False,False
4051,"('HEKS86', 'moniebalogna')",False,False
4052,"('HEKS86', 'susanna_todaro')",False,False
4053,"('HEKS86', 'gmcredo1')",False,False
4054,"('HEKS86', 'EvannRamona')",False,False
4055,"('HEKS86', 'jonessurgery')",False,False
4056,"('HEKS86', 'FinalFrog')",False,False
4057,"('HEKS86', 'MsKretsch')",False,False
4058,"('HEKS86', 'gharrettwong')",False,False
4059,"('HEKS86', 'steuard')",False,False
4060,"('HEKS86', 'Aerathil')",False,False
4061,"('HEKS86', 'aocole')",False,False
4062,"('HEKS86', 'carlosdavis')",False,False
4063,"('HEKS86', 'mentaikosupaget')",False,False
4064,"('HEKS86', 'pboothe')",False,False
4065,"('HEKS86', 'jtbandes')",False,False
4066,"('HEKS86', 'yogurtearl')",False,False
4067,"('HEKS86', 'haaksmash')",False,False
4068,"('HEKS86', 'angusho')",False,False
4069,"('HEKS86', 'gdarklighter')",False,False
4070,"('HEKS86', 'emalminator')",False,False
4071,"('HEKS86', 'danwr')",False,False
4072,"('HEKS86', 'Kevin_Hainline')",False,False
4073,"('HEKS86', 'djtrindle')",False,False
4074,"('HEKS86', 'ekayfoli')",False,False
4075,"('HEKS86', 'dyong')",False,False
4076,"('HEKS86', 'mtauraso')",False,False
4077,"('HEKS86', 'eriksowa')",False,False
4078,"('HEKS86', 'siapplebaum')",False,False
4079,"('HEKS86', 'schimonster')",False,False
4080,"('HEKS86', 'MikePricePhD')",False,False
4081,"('HEKS86', 'jessibythebay')",False,False
4082,"('HEKS86', 'jtspender')",False,False
4083,"('HEKS86', 'drmorr0')",False,False
4084,"('HEKS86', 'dorianscrima')",False,False
4085,"('HEKS86', 'jeffreydrummond')",False,False
4086,"('HEKS86', 'blampin')",False,False
4087,"('HEKS86', 'franceshocutt')",False,False
4088,"('HEKS86', 'MoreLuckey')",False,False
4089,"('elsweato', 'StephenBlankley')",False,False
4090,"('elsweato', 'SoniaMinassian')",False,False
4091,"('elsweato', 'stephani_shusta')",False,False
4092,"('elsweato', 'moniebalogna')",False,False
4093,"('elsweato', 'susanna_todaro')",False,False
4094,"('elsweato', 'gmcredo1')",False,False
4095,"('elsweato', 'EvannRamona')",False,False
4096,"('elsweato', 'jonessurgery')",False,False
4097,"('elsweato', 'FinalFrog')",False,False
4098,"('elsweato', 'MsKretsch')",False,False
4099,"('elsweato', 'gharrettwong')",False,False
4100,"('elsweato', 'steuard')",False,False
4101,"('elsweato', 'Aerathil')",False,False
4102,"('elsweato', 'aocole')",False,False
4103,"('elsweato', 'carlosdavis')",False,False
4104,"('elsweato', 'mentaikosupaget')",False,False
4105,"('elsweato', 'pboothe')",False,False
4106,"('elsweato', 'jtbandes')",False,False
4107,"('elsweato', 'yogurtearl')",False,False
4108,"('elsweato', 'haaksmash')",False,False
4109,"('elsweato', 'angusho')",False,False
4110,"('elsweato', 'gdarklighter')",False,False
4111,"('elsweato', 'emalminator')",False,False
4112,"('elsweato', 'danwr')",False,False
4113,"('elsweato', 'Kevin_Hainline')",False,False
4114,"('elsweato', 'djtrindle')",False,False
4115,"('elsweato', 'ekayfoli')",False,False
4116,"('elsweato', 'dyong')",False,False
4117,"('elsweato', 'mtauraso')",False,False
4118,"('elsweato', 'eriksowa')",False,False
4119,"('elsweato', 'siapplebaum')",False,False
4120,"('elsweato', 'schimonster')",False,False
4121,"('elsweato', 'MikePricePhD')",False,False
4122,"('elsweato', 'jessibythebay')",False,False
4123,"('elsweato', 'jtspender')",False,False
4124,"('elsweato', 'drmorr0')",False,False
4125,"('elsweato', 'dorianscrima')",False,False
4126,"('elsweato', 'jeffreydrummond')",False,False
4127,"('elsweato', 'blampin')",False,False
4128,"('elsweato', 'franceshocutt')",False,False
4129,"('elsweato', 'MoreLuckey')",False,False
4130,"('StephenBlankley', 'SoniaMinassian')",False,False
4131,"('StephenBlankley', 'stephani_shusta')",False,False
4132,"('StephenBlankley', 'moniebalogna')",False,False
4133,"('StephenBlankley', 'susanna_todaro')",False,False
4134,"('StephenBlankley', 'gmcredo1')",False,False
4135,"('StephenBlankley', 'EvannRamona')",False,False
4136,"('StephenBlankley', 'jonessurgery')",False,False
4137,"('StephenBlankley', 'FinalFrog')",False,False
4138,"('StephenBlankley', 'MsKretsch')",False,False
4139,"('StephenBlankley', 'gharrettwong')",False,False
4140,"('StephenBlankley', 'steuard')",False,False
4141,"('StephenBlankley', 'Aerathil')",False,False
4142,"('StephenBlankley', 'aocole')",False,False
4143,"('StephenBlankley', 'carlosdavis')",False,False
4144,"('StephenBlankley', 'mentaikosupaget')",False,False
4145,"('StephenBlankley', 'pboothe')",False,False
4146,"('StephenBlankley', 'jtbandes')",False,False
4147,"('StephenBlankley', 'yogurtearl')",False,False
4148,"('StephenBlankley', 'haaksmash')",False,False
4149,"('StephenBlankley', 'angusho')",False,False
4150,"('StephenBlankley', 'gdarklighter')",False,False
4151,"('StephenBlankley', 'emalminator')",False,False
4152,"('StephenBlankley', 'danwr')",False,False
4153,"('StephenBlankley', 'Kevin_Hainline')",False,False
4154,"('StephenBlankley', 'djtrindle')",False,False
4155,"('StephenBlankley', 'ekayfoli')",False,False
4156,"('StephenBlankley', 'dyong')",False,False
4157,"('StephenBlankley', 'mtauraso')",False,False
4158,"('StephenBlankley', 'eriksowa')",False,False
4159,"('StephenBlankley', 'siapplebaum')",False,False
4160,"('StephenBlankley', 'schimonster')",False,False
4161,"('StephenBlankley', 'MikePricePhD')",False,False
4162,"('StephenBlankley', 'jessibythebay')",False,False
4163,"('StephenBlankley', 'jtspender')",False,False
4164,"('StephenBlankley', 'drmorr0')",False,False
4165,"('StephenBlankley', 'dorianscrima')",False,False
4166,"('StephenBlankley', 'jeffreydrummond')",False,False
4167,"('StephenBlankley', 'blampin')",False,False
4168,"('StephenBlankley', 'franceshocutt')",False,False
4169,"('StephenBlankley', 'MoreLuckey')",False,False
4170,"('SoniaMinassian', 'stephani_shusta')",False,False
4171,"('SoniaMinassian', 'moniebalogna')",False,False
4172,"('SoniaMinassian', 'susanna_todaro')",False,False
4173,"('SoniaMinassian', 'gmcredo1')",False,False
4174,"('SoniaMinassian', 'EvannRamona')",False,False
4175,"('SoniaMinassian', 'jonessurgery')",False,False
4176,"('SoniaMinassian', 'FinalFrog')",False,False
4177,"('SoniaMinassian', 'MsKretsch')",False,False
4178,"('SoniaMinassian', 'gharrettwong')",False,False
4179,"('SoniaMinassian', 'steuard')",False,False
4180,"('SoniaMinassian', 'Aerathil')",False,False
4181,"('SoniaMinassian', 'aocole')",False,False
4182,"('SoniaMinassian', 'carlosdavis')",False,False
4183,"('SoniaMinassian', 'mentaikosupaget')",False,False
4184,"('SoniaMinassian', 'pboothe')",False,False
4185,"('SoniaMinassian', 'jtbandes')",False,False
4186,"('SoniaMinassian', 'yogurtearl')",False,False
4187,"('SoniaMinassian', 'haaksmash')",False,False
4188,"('SoniaMinassian', 'angusho')",False,False
4189,"('SoniaMinassian', 'gdarklighter')",False,False
4190,"('SoniaMinassian', 'emalminator')",False,False
4191,"('SoniaMinassian', 'danwr')",False,False
4192,"('SoniaMinassian', 'Kevin_Hainline')",False,False
4193,"('SoniaMinassian', 'djtrindle')",False,False
4194,"('SoniaMinassian', 'ekayfoli')",False,False
4195,"('SoniaMinassian', 'dyong')",False,False
4196,"('SoniaMinassian', 'mtauraso')",False,False
4197,"('SoniaMinassian', 'eriksowa')",False,False
4198,"('SoniaMinassian', 'siapplebaum')",False,False
4199,"('SoniaMinassian', 'schimonster')",False,False
4200,"('SoniaMinassian', 'MikePricePhD')",False,False
4201,"('SoniaMinassian', 'jessibythebay')",False,False
4202,"('SoniaMinassian', 'jtspender')",False,False
4203,"('SoniaMinassian', 'drmorr0')",False,False
4204,"('SoniaMinassian', 'dorianscrima')",False,False
4205,"('SoniaMinassian', 'jeffreydrummond')",False,False
4206,"('SoniaMinassian', 'blampin')",False,False
4207,"('SoniaMinassian', 'franceshocutt')",False,False
4208,"('SoniaMinassian', 'MoreLuckey')",False,False
4209,"('stephani_shusta', 'moniebalogna')",False,False
4210,"('stephani_shusta', 'susanna_todaro')",False,False
4211,"('stephani_shusta', 'gmcredo1')",False,False
4212,"('stephani_shusta', 'EvannRamona')",False,False
4213,"('stephani_shusta', 'jonessurgery')",False,False
4214,"('stephani_shusta', 'FinalFrog')",False,False
4215,"('stephani_shusta', 'MsKretsch')",False,False
4216,"('stephani_shusta', 'gharrettwong')",False,False
4217,"('stephani_shusta', 'steuard')",False,False
4218,"('stephani_shusta', 'Aerathil')",False,False
4219,"('stephani_shusta', 'aocole')",False,False
4220,"('stephani_shusta', 'carlosdavis')",False,False
4221,"('stephani_shusta', 'mentaikosupaget')",False,False
4222,"('stephani_shusta', 'pboothe')",False,False
4223,"('stephani_shusta', 'jtbandes')",False,False
4224,"('stephani_shusta', 'yogurtearl')",False,False
4225,"('stephani_shusta', 'haaksmash')",False,False
4226,"('stephani_shusta', 'angusho')",False,False
4227,"('stephani_shusta', 'gdarklighter')",False,False
4228,"('stephani_shusta', 'emalminator')",False,False
4229,"('stephani_shusta', 'danwr')",False,False
4230,"('stephani_shusta', 'Kevin_Hainline')",False,False
4231,"('stephani_shusta', 'djtrindle')",False,False
4232,"('stephani_shusta', 'ekayfoli')",False,False
4233,"('stephani_shusta', 'dyong')",False,False
4234,"('stephani_shusta', 'mtauraso')",False,False
4235,"('stephani_shusta', 'eriksowa')",False,False
4236,"('stephani_shusta', 'siapplebaum')",False,False
4237,"('stephani_shusta', 'schimonster')",False,False
4238,"('stephani_shusta', 'MikePricePhD')",False,False
4239,"('stephani_shusta', 'jessibythebay')",False,False
4240,"('stephani_shusta', 'jtspender')",False,False
4241,"('stephani_shusta', 'drmorr0')",False,False
4242,"('stephani_shusta', 'dorianscrima')",False,False
4243,"('stephani_shusta', 'jeffreydrummond')",False,False
4244,"('stephani_shusta', 'blampin')",False,False
4245,"('stephani_shusta', 'franceshocutt')",False,False
4246,"('stephani_shusta', 'MoreLuckey')",False,False
4247,"('moniebalogna', 'susanna_todaro')",False,False
4248,"('moniebalogna', 'gmcredo1')",False,False
4249,"('moniebalogna', 'EvannRamona')",False,False
4250,"('moniebalogna', 'jonessurgery')",False,False
4251,"('moniebalogna', 'FinalFrog')",False,False
4252,"('moniebalogna', 'MsKretsch')",False,False
4253,"('moniebalogna', 'gharrettwong')",False,False
4254,"('moniebalogna', 'steuard')",False,False
4255,"('moniebalogna', 'Aerathil')",False,False
4256,"('moniebalogna', 'aocole')",False,False
4257,"('moniebalogna', 'carlosdavis')",False,False
4258,"('moniebalogna', 'mentaikosupaget')",False,False
4259,"('moniebalogna', 'pboothe')",False,False
4260,"('moniebalogna', 'jtbandes')",False,False
4261,"('moniebalogna', 'yogurtearl')",False,False
4262,"('moniebalogna', 'haaksmash')",False,False
4263,"('moniebalogna', 'angusho')",False,False
4264,"('moniebalogna', 'gdarklighter')",False,False
4265,"('moniebalogna', 'emalminator')",False,False
4266,"('moniebalogna', 'danwr')",False,False
4267,"('moniebalogna', 'Kevin_Hainline')",False,False
4268,"('moniebalogna', 'djtrindle')",False,False
4269,"('moniebalogna', 'ekayfoli')",False,False
4270,"('moniebalogna', 'dyong')",False,False
4271,"('moniebalogna', 'mtauraso')",False,False
4272,"('moniebalogna', 'eriksowa')",False,False
4273,"('moniebalogna', 'siapplebaum')",False,False
4274,"('moniebalogna', 'schimonster')",False,False
4275,"('moniebalogna', 'MikePricePhD')",False,False
4276,"('moniebalogna', 'jessibythebay')",False,False
4277,"('moniebalogna', 'jtspender')",False,False
4278,"('moniebalogna', 'drmorr0')",False,False
4279,"('moniebalogna', 'dorianscrima')",False,False
